country,trending_date,rolling_30d_avg_views
FR,2023-01-23,4702541.0
FR,2023-01-26,4694942.0
FR,2023-01-27,5226635.0
FR,2023-01-30,5294709.0
FR,2023-02-03,5221998.0
FR,2023-02-07,5320135.0
FR,2023-02-10,5435913.0
FR,2023-02-12,5495256.0
FR,2023-02-18,5394951.0
FR,2023-02-19,5375791.0
FR,2023-02-21,5413925.0
FR,2023-02-24,5445667.0
FR,2023-02-27,4384384.0
FR,2023-02-28,4430095.0
FR,2023-03-02,4642954.0
FR,2023-03-03,4727200.0
FR,2023-03-05,4720667.0
FR,2023-03-06,5055906.0
FR,2023-03-09,4960158.0
FR,2023-03-10,5144430.0
FR,2023-03-13,5121044.0
FR,2023-03-15,5015468.0
FR,2023-03-22,5061388.0
FR,2023-03-23,4339441.0
FR,2023-03-24,4372463.0
FR,2023-03-27,4340951.0
FR,2023-03-28,5690343.0
FR,2023-03-29,6656966.0
FR,2023-04-01,6772581.0
FR,2023-04-03,6692539.0
FR,2023-04-06,6659343.0
FR,2023-04-08,6665692.0
FR,2023-04-10,6349767.0
FR,2023-04-11,6342009.0
FR,2023-04-12,6462291.0
FR,2023-04-18,6472187.0
FR,2023-04-27,6487604.0
FR,2023-05-05,6391901.0
FR,2023-05-09,7264406.0
FR,2023-05-13,7295333.0
FR,2023-05-15,7312721.0
FR,2023-05-19,7453209.0
FR,2023-05-23,7322956.0
FR,2023-05-24,7538699.0
FR,2023-05-25,7516462.0
FR,2023-05-27,7391281.0
FR,2023-05-28,7407424.0
FR,2023-06-03,7252567.0
FR,2023-06-05,7290097.0
FR,2023-06-09,7137195.0
FR,2023-06-10,7254769.0
FR,2023-06-12,7246773.0
FR,2023-06-15,7024223.0
FR,2023-06-20,6981277.0
FR,2023-06-22,7021425.0
FR,2023-06-24,6944721.0
FR,2023-06-26,5526259.0
FR,2023-06-28,4596195.0
FR,2023-06-30,4447126.0
FR,2023-07-02,4742845.0
FR,2023-07-05,6131039.0
FR,2023-07-07,6068057.0
FR,2023-07-08,5932558.0
FR,2023-07-09,5912349.0
FR,2023-07-10,5983627.0
FR,2023-07-11,5925330.0
FR,2023-07-16,5931546.0
FR,2023-07-19,6414958.0
FR,2023-07-20,5620126.0
FR,2023-07-23,5601608.0
FR,2023-07-25,5768222.0
FR,2023-08-05,5598766.0
FR,2023-08-12,5483489.0
FR,2023-08-13,5212231.0
FR,2023-08-15,4970240.0
FR,2023-08-18,5026913.0
FR,2023-08-20,4977696.0
FR,2023-08-22,4847928.0
FR,2023-08-28,4751715.0
FR,2023-08-29,4672846.0
FR,2023-08-30,4818062.0
FR,2023-09-01,5449061.0
FR,2023-09-03,5486558.0
FR,2023-09-04,6859536.0
FR,2023-09-07,6808318.0
FR,2023-09-10,6953824.0
FR,2023-09-11,7155397.0
FR,2023-09-17,7161534.0
FR,2023-09-18,7142886.0
FR,2023-09-19,6902993.0
FR,2023-09-28,5445808.0
FR,2023-09-29,5438569.0
FR,2023-10-01,5458210.0
FR,2023-10-06,5514783.0
FR,2023-10-10,5385868.0
FR,2023-10-17,5866757.0
FR,2023-10-20,5748286.0
FR,2023-10-22,6020184.0
FR,2023-10-26,6276983.0
FR,2023-10-28,6410893.0
FR,2023-10-30,6284478.0
FR,2023-11-04,6260564.0
FR,2023-11-05,6305118.0
FR,2023-11-06,6304520.0
FR,2023-11-15,6407839.0
FR,2023-11-18,6294619.0
FR,2023-11-22,6298516.0
FR,2023-11-28,6224281.0
FR,2023-11-29,6398737.0
FR,2023-11-30,6707137.0
FR,2023-12-01,6642591.0
FR,2023-12-03,6035028.0
FR,2023-12-04,6012056.0
FR,2023-12-06,4631604.0
FR,2023-12-10,5098049.0
FR,2023-12-11,4966184.0
FR,2023-12-12,4929611.0
FR,2023-12-13,4951689.0
FR,2023-12-15,4960356.0
FR,2023-12-20,5025274.0
FR,2023-12-24,5317384.0
FR,2023-12-25,5339500.0
FR,2023-12-28,5281437.0
FR,2023-12-29,5508102.0
FR,2023-12-31,5454125.0
FR,2024-01-05,4966978.0
FR,2024-01-06,5046427.0
FR,2024-01-08,5111854.0
FR,2024-01-09,5355086.0
FR,2024-01-15,5324700.0
FR,2024-01-18,5444832.0
FR,2024-01-19,5780859.0
FR,2024-01-21,5838498.0
FR,2024-01-25,6287069.0
FR,2024-01-28,6188498.0
FR,2024-01-29,6624517.0
FR,2024-01-30,7142785.0
FR,2024-02-01,7134451.0
FR,2024-02-02,7454253.0
FR,2024-02-03,7250538.0
FR,2024-02-07,7207375.0
FR,2024-02-09,7203422.0
FR,2024-02-10,7200603.0
FR,2024-02-27,7531675.0
FR,2024-02-29,7367986.0
FR,2024-03-01,7395094.0
FR,2024-03-05,7204723.0
FR,2024-03-06,7255676.0
FR,2024-03-08,7320433.0
FR,2024-03-09,7193009.0
FR,2024-03-11,6899894.0
FR,2024-03-14,7016827.0
FR,2024-03-17,6992924.0
FR,2024-03-20,6726217.0
FR,2024-03-21,6782904.0
FR,2024-03-22,6985419.0
FR,2024-03-23,6899047.0
FR,2024-03-26,6377658.0
FR,2024-03-28,5976477.0
FR,2024-03-30,6029989.0
FR,2024-04-04,5992575.0
FR,2024-04-09,5747015.0
FR,2024-04-11,5916730.0
FR,2024-04-12,5507716.0
FR,2024-04-14,5833295.0
FR,2024-04-15,5531307.0
FR,2024-04-16,5248535.0
FR,2024-04-19,5827979.0
FR,2024-04-22,5421490.0
FR,2024-04-23,5431256.0
FR,2024-04-25,5328402.0
FR,2024-04-26,5299089.0
FR,2024-05-04,5355395.0
FR,2024-05-05,5035969.0
FR,2024-05-06,4723644.0
FR,2024-05-09,4685577.0
FR,2024-05-10,5033783.0
FR,2024-05-13,4935080.0
FR,2024-05-18,4894410.0
FR,2024-05-20,5042432.0
FR,2024-05-21,5055348.0
FR,2024-05-22,5057429.0
FR,2024-05-27,5057061.0
FR,2024-05-30,5072119.0
FR,2024-06-02,5080147.0
FR,2024-06-03,4862444.0
FR,2024-06-05,4863162.0
FR,2024-06-09,4616763.0
FR,2024-06-10,4598122.0
FR,2024-06-14,4608516.0
FR,2024-06-22,4695386.0
FR,2024-06-23,4851112.0
FR,2024-06-25,4545749.0
FR,2024-06-26,4451658.0
FR,2024-06-28,4995409.0
FR,2024-06-29,4983013.0
FR,2024-07-01,4698332.0
FR,2024-07-02,4379389.0
FR,2024-07-08,4380746.0
FR,2024-07-09,4359198.0
FR,2024-07-19,4318553.0
FR,2024-07-23,4428898.0
FR,2024-07-27,4355730.0
FR,2024-08-01,4341319.0
FR,2024-08-06,4321359.0
FR,2024-08-10,4503929.0
FR,2024-08-13,4325010.0
FR,2024-08-23,4333813.0
FR,2024-08-26,4561246.0
FR,2024-08-30,4473903.0
FR,2024-09-02,4713752.0
FR,2024-09-07,4662985.0
FR,2024-09-10,4669641.0
FR,2024-09-11,4692379.0
FR,2024-09-13,4768186.0
FR,2024-09-15,4743488.0
FR,2024-09-16,6358567.0
FR,2024-09-18,6500274.0
FR,2024-09-19,6395212.0
FR,2024-09-20,6566454.0
FR,2024-09-27,6309094.0
FR,2024-09-29,6205971.0
FR,2024-09-30,6262020.0
FR,2024-10-03,6273672.0
FR,2024-10-09,5562725.0
FR,2024-10-11,5437324.0
FR,2024-10-12,5455257.0
FR,2024-10-13,5192975.0
FR,2024-10-14,5194288.0
FR,2024-10-15,5161184.0
FR,2024-10-17,5257208.0
FR,2024-10-21,5200614.0
FR,2024-10-22,5191094.0
FR,2024-10-23,5261658.0
FR,2024-10-26,5644565.0
FR,2024-10-27,5504845.0
FR,2024-10-29,5672940.0
FR,2024-10-30,5814228.0
FR,2024-10-31,5714634.0
FR,2024-11-01,5660889.0
FR,2024-11-02,5667315.0
FR,2024-11-05,5928660.0
FR,2024-11-12,6064154.0
FR,2024-11-13,5980322.0
FR,2024-11-16,5903726.0
FR,2024-11-24,6435876.0
FR,2024-11-25,4869364.0
FR,2024-11-28,4766078.0
FR,2024-11-30,4826883.0
FR,2024-12-01,4552275.0
FR,2024-12-02,4586737.0
FR,2024-12-06,4437604.0
FR,2024-12-07,4997985.0
FR,2024-12-08,5050375.0
FR,2024-12-09,4852138.0
FR,2024-12-11,5215212.0
FR,2024-12-12,5378089.0
FR,2024-12-18,5680559.0
FR,2024-12-24,5599641.0
GB,2022-01-04,7053929.0
GB,2022-01-09,3975350.0
GB,2022-01-11,6981934.0
GB,2022-01-12,6006990.0
GB,2022-01-16,5944793.0
GB,2022-01-17,7302617.0
GB,2022-01-20,6523651.0
GB,2022-01-22,5973466.0
GB,2022-01-24,5966604.0
GB,2022-01-25,5654189.0
GB,2022-01-28,5964485.0
GB,2022-02-01,5613982.0
GB,2022-02-02,5284119.0
GB,2022-02-03,4983149.0
GB,2022-02-04,4791054.0
GB,2022-02-07,4857995.0
GB,2022-02-10,5254653.0
GB,2022-02-13,5877261.0
GB,2022-02-17,5623846.0
GB,2022-02-20,5691187.0
GB,2022-02-22,6161965.0
GB,2022-02-27,6009044.0
GB,2022-03-01,11168564.0
GB,2022-03-02,10781806.0
GB,2022-03-03,11102156.0
GB,2022-03-07,10806952.0
GB,2022-03-09,10535300.0
GB,2022-03-12,10188167.0
GB,2022-03-15,9842156.0
GB,2022-03-24,9598709.0
GB,2022-03-28,9593137.0
GB,2022-03-29,9772595.0
GB,2022-04-01,9386607.0
GB,2022-04-02,9374137.0
GB,2022-04-05,9503616.0
GB,2022-04-15,9055537.0
GB,2022-04-16,9200582.0
GB,2022-04-17,9277096.0
GB,2022-04-20,9189908.0
GB,2022-04-23,9122852.0
GB,2022-04-25,8909570.0
GB,2022-05-06,8899746.0
GB,2022-05-07,8971769.0
GB,2022-05-08,8965307.0
GB,2022-05-09,8983368.0
GB,2022-05-10,8922781.0
GB,2022-05-11,8611665.0
GB,2022-05-13,8183306.0
GB,2022-05-14,8273942.0
GB,2022-05-15,8138599.0
GB,2022-05-26,8038579.0
GB,2022-05-31,8012659.0
GB,2022-06-04,4103805.0
GB,2022-06-07,4426053.0
GB,2022-06-08,3868680.0
GB,2022-06-11,4029265.0
GB,2022-06-13,3939830.0
GB,2022-06-15,4158720.0
GB,2022-06-17,4641225.0
GB,2022-06-18,5135865.0
GB,2022-06-19,4955213.0
GB,2022-06-21,4753610.0
GB,2022-06-22,4796701.0
GB,2022-06-23,4845922.0
GB,2022-06-24,4578539.0
GB,2022-06-28,4809723.0
GB,2022-06-29,4657279.0
GB,2022-07-04,4671330.0
GB,2022-07-09,4621385.0
GB,2022-07-13,4785299.0
GB,2022-07-18,4732005.0
GB,2022-07-21,5480943.0
GB,2022-07-23,5613147.0
GB,2022-07-24,5774341.0
GB,2022-07-27,6301491.0
GB,2022-08-01,6208508.0
GB,2022-08-07,6319840.0
GB,2022-08-11,7231047.0
GB,2022-08-12,7182803.0
GB,2022-08-14,7539822.0
GB,2022-08-21,7316201.0
GB,2022-08-24,7265774.0
GB,2022-08-25,7073456.0
GB,2022-08-27,6740085.0
GB,2022-08-28,6714592.0
GB,2022-09-02,6540675.0
GB,2022-09-04,6750821.0
GB,2022-09-05,6668201.0
GB,2022-09-08,6225438.0
GB,2022-09-09,5695308.0
GB,2022-09-14,5687399.0
GB,2022-09-15,5825586.0
GB,2022-09-17,6114313.0
GB,2022-09-19,6023320.0
GB,2022-09-20,6010235.0
GB,2022-09-21,5865560.0
GB,2022-09-22,5869747.0
GB,2022-09-23,5787676.0
GB,2022-09-26,5913879.0
GB,2022-09-27,5773899.0
GB,2022-09-28,5788575.0
GB,2022-10-06,5025635.0
GB,2022-10-08,4786202.0
GB,2022-10-10,4808868.0
GB,2022-10-15,4202412.0
GB,2022-10-16,4174442.0
GB,2022-10-17,4157112.0
GB,2022-10-18,3167865.0
GB,2022-10-20,3103062.0
GB,2022-10-21,2713340.0
GB,2022-10-26,2542991.0
GB,2022-10-28,2553041.0
GB,2022-10-30,2555178.0
GB,2022-11-01,2550940.0
GB,2022-11-03,2598091.0
GB,2022-11-04,2551311.0
GB,2022-11-05,2613052.0
GB,2022-11-10,2510260.0
GB,2022-11-11,2767244.0
GB,2022-11-15,2763569.0
GB,2022-11-16,2926023.0
GB,2022-11-21,3023884.0
GB,2022-11-23,3105734.0
GB,2022-11-24,3396035.0
GB,2022-11-25,3429823.0
GB,2022-11-27,3406526.0
GB,2022-11-28,3453871.0
GB,2022-11-29,3587835.0
GB,2022-12-01,3622228.0
GB,2022-12-02,3819962.0
GB,2022-12-04,3905643.0
GB,2022-12-08,4588223.0
GB,2022-12-10,4611876.0
GB,2022-12-11,4475068.0
GB,2022-12-17,4516450.0
GB,2022-12-18,4660816.0
GB,2022-12-23,4512627.0
GB,2022-12-25,4779300.0
GB,2022-12-31,4828061.0
GB,2023-01-02,4943488.0
GB,2023-01-03,4935659.0
GB,2023-01-04,5137696.0
GB,2023-01-11,5089946.0
GB,2023-01-24,7410317.0
GB,2023-01-27,7522660.0
GB,2023-01-29,7675722.0
GB,2023-01-31,7542815.0
GB,2023-02-03,8768970.0
GB,2023-02-07,8968634.0
GB,2023-02-09,9036941.0
GB,2023-02-19,9018232.0
GB,2023-02-20,8827515.0
GB,2023-02-23,8453674.0
GB,2023-02-26,8330218.0
GB,2023-02-27,8491738.0
GB,2023-03-09,8472717.0
GB,2023-03-10,8579649.0
GB,2023-03-15,8480271.0
GB,2023-03-16,8409009.0
GB,2023-03-19,9157275.0
GB,2023-03-27,9049963.0
GB,2023-03-28,8690522.0
GB,2023-03-29,9081366.0
GB,2023-03-30,9161412.0
GB,2023-04-06,10006605.0
GB,2023-04-08,9882518.0
GB,2023-04-09,10084549.0
GB,2023-04-11,9982798.0
GB,2023-04-12,9989115.0
GB,2023-04-18,9930802.0
GB,2023-04-22,10023970.0
GB,2023-04-23,9844710.0
GB,2023-04-30,9914632.0
GB,2023-05-01,7600005.0
GB,2023-05-02,7485736.0
GB,2023-05-03,7815667.0
GB,2023-05-04,8345499.0
GB,2023-05-07,7229186.0
GB,2023-05-09,6769139.0
GB,2023-05-10,7396473.0
GB,2023-05-15,7591798.0
GB,2023-05-17,7578673.0
GB,2023-05-20,7657927.0
GB,2023-05-27,7516859.0
GB,2023-05-31,7303213.0
GB,2023-06-05,7964550.0
GB,2023-06-07,7790722.0
GB,2023-06-08,7799120.0
GB,2023-06-09,7786087.0
GB,2023-06-10,6812114.0
GB,2023-06-14,6794999.0
GB,2023-06-16,6609357.0
GB,2023-06-20,6194141.0
GB,2023-06-21,6229008.0
GB,2023-06-22,6354913.0
GB,2023-06-25,6632543.0
GB,2023-06-27,7139649.0
GB,2023-07-06,7111909.0
GB,2023-07-11,7131685.0
GB,2023-07-14,7032839.0
GB,2023-07-15,7191458.0
GB,2023-07-17,7221524.0
GB,2023-07-27,7199346.0
GB,2023-07-28,7609685.0
GB,2023-08-02,7910413.0
GB,2023-08-06,7495943.0
GB,2023-08-07,6813991.0
GB,2023-08-09,7187605.0
GB,2023-08-19,7224197.0
GB,2023-08-21,6602954.0
GB,2023-08-26,6467406.0
GB,2023-08-28,6464648.0
GB,2023-08-29,6509978.0
GB,2023-09-08,6525457.0
GB,2023-09-12,6851568.0
GB,2023-09-15,6135747.0
GB,2023-09-16,6178159.0
GB,2023-09-20,6069437.0
GB,2023-09-21,6009942.0
GB,2023-09-22,6088117.0
GB,2023-09-23,6119520.0
GB,2023-10-01,5958794.0
GB,2023-10-02,6170788.0
GB,2023-10-09,6035496.0
GB,2023-10-15,5093038.0
GB,2023-10-19,4808893.0
GB,2023-10-20,4270486.0
GB,2023-10-21,4100241.0
GB,2023-10-27,4089723.0
GB,2023-10-30,4112695.0
GB,2023-11-03,3874164.0
GB,2023-11-04,3871362.0
GB,2023-11-10,3845276.0
GB,2023-11-22,3432205.0
GB,2023-11-24,3139996.0
GB,2023-11-25,3862032.0
GB,2023-11-26,3917052.0
GB,2023-11-28,4158313.0
GB,2023-11-29,4162477.0
GB,2023-12-01,4328807.0
GB,2023-12-05,4461824.0
GB,2023-12-08,4483465.0
GB,2023-12-14,4580623.0
GB,2023-12-19,4685645.0
GB,2023-12-20,4481255.0
GB,2023-12-24,4557014.0
GB,2023-12-26,4527131.0
GB,2023-12-28,4641800.0
GB,2023-12-30,4641785.0
GB,2024-01-04,4655103.0
GB,2024-01-05,6031831.0
GB,2024-01-07,6214741.0
GB,2024-01-15,6609599.0
GB,2024-01-18,6668107.0
GB,2024-01-21,6648499.0
GB,2024-01-22,6760372.0
GB,2024-01-23,6791383.0
GB,2024-01-27,6828505.0
GB,2024-01-29,6807243.0
GB,2024-01-30,6780426.0
GB,2024-02-06,6841425.0
GB,2024-02-07,6768629.0
GB,2024-02-08,7081671.0
GB,2024-02-09,7050184.0
GB,2024-02-11,7002463.0
GB,2024-02-14,6240487.0
GB,2024-02-16,6209753.0
GB,2024-02-20,5472656.0
GB,2024-02-21,5621512.0
GB,2024-02-22,5342115.0
GB,2024-02-23,4973529.0
GB,2024-02-24,5012716.0
GB,2024-02-25,4757955.0
GB,2024-02-27,4616172.0
GB,2024-03-02,4522732.0
GB,2024-03-05,4563254.0
GB,2024-03-06,4595813.0
GB,2024-03-08,4551589.0
GB,2024-03-12,4785269.0
GB,2024-03-13,4818589.0
GB,2024-03-14,3425698.0
GB,2024-03-15,3731805.0
GB,2024-03-18,3735125.0
GB,2024-03-19,3803782.0
GB,2024-03-23,3816421.0
GB,2024-03-24,3913776.0
GB,2024-03-25,3812735.0
GB,2024-03-27,4909734.0
GB,2024-03-29,5005493.0
GB,2024-04-05,5156127.0
GB,2024-04-08,5091331.0
GB,2024-04-09,5179316.0
GB,2024-04-12,4914008.0
GB,2024-04-16,5010696.0
GB,2024-04-17,4980453.0
GB,2024-04-18,5091154.0
GB,2024-04-22,5602200.0
GB,2024-04-25,5670598.0
GB,2024-04-26,5551139.0
GB,2024-04-27,5689282.0
GB,2024-04-28,5797331.0
GB,2024-04-30,6368423.0
GB,2024-05-01,6411630.0
GB,2024-05-02,6381515.0
GB,2024-05-04,7040708.0
GB,2024-05-05,7066276.0
GB,2024-05-06,7151512.0
GB,2024-05-09,7473238.0
GB,2024-05-10,7388029.0
GB,2024-05-11,7319624.0
GB,2024-05-13,7315269.0
GB,2024-05-17,6969730.0
GB,2024-05-20,6887816.0
GB,2024-05-22,6936093.0
GB,2024-05-23,7123881.0
GB,2024-05-24,6900775.0
GB,2024-05-26,6877689.0
GB,2024-06-01,5779635.0
GB,2024-06-02,5989610.0
GB,2024-06-03,5945950.0
GB,2024-06-04,5962432.0
GB,2024-06-05,6017079.0
GB,2024-06-18,6058360.0
GB,2024-06-22,6065653.0
GB,2024-06-23,6141975.0
GB,2024-06-24,6062646.0
GB,2024-06-28,5560083.0
GB,2024-06-29,5533637.0
GB,2024-07-01,5487674.0
GB,2024-07-02,5707854.0
GB,2024-07-07,6253559.0
GB,2024-07-08,5719391.0
GB,2024-07-11,5751236.0
GB,2024-07-16,5801750.0
GB,2024-07-24,8260190.0
GB,2024-07-26,8254937.0
GB,2024-07-27,8152416.0
GB,2024-07-30,9481574.0
GB,2024-07-31,9366796.0
GB,2024-08-02,9408993.0
GB,2024-08-03,11090703.0
GB,2024-08-04,11080960.0
GB,2024-08-06,11237613.0
GB,2024-08-12,11223514.0
GB,2024-08-14,11363191.0
GB,2024-08-16,11468484.0
GB,2024-08-20,11530922.0
GB,2024-08-22,11711354.0
GB,2024-08-24,11460534.0
GB,2024-08-26,11481416.0
GB,2024-08-27,11476551.0
GB,2024-08-28,11486829.0
GB,2024-09-01,11512926.0
GB,2024-09-02,11459679.0
GB,2024-09-07,11532968.0
GB,2024-09-08,11732289.0
GB,2024-09-16,11710967.0
GB,2024-09-17,11733071.0
GB,2024-09-18,11840707.0
GB,2024-09-20,11716344.0
GB,2024-09-21,11128879.0
GB,2024-09-22,11001656.0
GB,2024-09-24,11034530.0
GB,2024-09-25,11407323.0
GB,2024-10-01,8459237.0
GB,2024-10-02,8367223.0
GB,2024-10-05,8536655.0
GB,2024-10-07,7082282.0
GB,2024-10-13,7034010.0
GB,2024-10-15,7150268.0
GB,2024-10-16,5895074.0
GB,2024-10-17,6209373.0
GB,2024-10-18,5812981.0
GB,2024-10-20,5650493.0
GB,2024-10-21,5790654.0
GB,2024-10-26,5705360.0
GB,2024-10-27,5559787.0
GB,2024-11-02,5492068.0
GB,2024-11-04,5409272.0
GB,2024-11-06,5483175.0
GB,2024-11-07,5647507.0
GB,2024-11-16,5685874.0
GB,2024-11-19,5560334.0
GB,2024-11-20,5624837.0
GB,2024-11-21,5906265.0
GB,2024-11-26,6021543.0
GB,2024-11-30,6059244.0
GB,2024-12-02,6097105.0
GB,2024-12-03,5994423.0
GB,2024-12-07,5782177.0
GB,2024-12-11,5796902.0
GB,2024-12-12,5907083.0
GB,2024-12-13,6086715.0
GB,2024-12-17,5683350.0
GB,2024-12-19,5693403.0
GB,2024-12-20,5701472.0
GB,2024-12-21,5802620.0
GB,2024-12-28,5729414.0
GB,2024-12-30,5869527.0
IN,2022-01-02,4520466.0
IN,2022-01-04,3784180.0
IN,2022-01-06,4686093.0
IN,2022-01-07,4901213.0
IN,2022-01-09,4814898.0
IN,2022-01-12,4807048.0
IN,2022-01-16,4376771.0
IN,2022-01-17,4110913.0
IN,2022-01-19,3848234.0
IN,2022-01-20,3625724.0
IN,2022-01-29,3392608.0
IN,2022-02-02,3300472.0
IN,2022-02-03,4662049.0
IN,2022-02-04,5105300.0
IN,2022-02-05,5079154.0
IN,2022-02-06,4837368.0
IN,2022-02-07,4663600.0
IN,2022-02-09,4666181.0
IN,2022-02-16,4569151.0
IN,2022-02-17,4494555.0
IN,2022-02-22,4310791.0
IN,2022-02-24,4641687.0
IN,2022-02-26,4624121.0
IN,2022-02-27,5048137.0
IN,2022-03-02,5189027.0
IN,2022-03-03,5086217.0
IN,2022-03-05,4933183.0
IN,2022-03-07,4836306.0
IN,2022-03-10,8131940.0
IN,2022-03-11,7998536.0
IN,2022-03-14,8401793.0
IN,2022-03-18,8333594.0
IN,2022-03-20,8172827.0
IN,2022-03-22,8027786.0
IN,2022-03-25,7888658.0
IN,2022-03-29,7757360.0
IN,2022-03-30,8112801.0
IN,2022-03-31,8083106.0
IN,2022-04-01,8119497.0
IN,2022-04-08,8163966.0
IN,2022-04-11,8146679.0
IN,2022-04-13,8193897.0
IN,2022-04-14,7526479.0
IN,2022-04-15,7248671.0
IN,2022-04-18,7984774.0
IN,2022-04-24,8127174.0
IN,2022-04-25,8205120.0
IN,2022-04-28,8423578.0
IN,2022-05-01,8366599.0
IN,2022-05-02,8283220.0
IN,2022-05-06,8290403.0
IN,2022-05-09,8123210.0
IN,2022-05-16,8065063.0
IN,2022-05-18,7839789.0
IN,2022-05-26,7774996.0
IN,2022-05-27,7814512.0
IN,2022-05-28,8542297.0
IN,2022-05-30,9490224.0
IN,2022-05-31,6395557.0
IN,2022-06-01,6469378.0
IN,2022-06-02,5944048.0
IN,2022-06-07,5951921.0
IN,2022-06-13,6046636.0
IN,2022-06-14,6042381.0
IN,2022-06-15,6062836.0
IN,2022-06-17,6496427.0
IN,2022-06-21,6126552.0
IN,2022-06-23,6308675.0
IN,2022-06-26,6272812.0
IN,2022-06-27,6388221.0
IN,2022-06-28,6402976.0
IN,2022-07-03,6646982.0
IN,2022-07-04,6632134.0
IN,2022-07-05,6616809.0
IN,2022-07-11,5791138.0
IN,2022-07-15,5643415.0
IN,2022-07-16,5709201.0
IN,2022-07-19,5579979.0
IN,2022-07-24,5599056.0
IN,2022-07-25,5722479.0
IN,2022-07-26,6029582.0
IN,2022-08-01,5827073.0
IN,2022-08-08,6422432.0
IN,2022-08-09,6237400.0
IN,2022-08-11,6598831.0
IN,2022-08-12,6514756.0
IN,2022-08-17,5851351.0
IN,2022-08-18,4882557.0
IN,2022-08-21,4751794.0
IN,2022-08-22,4654720.0
IN,2022-08-23,4829732.0
IN,2022-08-25,4902635.0
IN,2022-08-27,4775705.0
IN,2022-08-30,5250583.0
IN,2022-09-01,6037633.0
IN,2022-09-05,5760460.0
IN,2022-09-08,5738617.0
IN,2022-09-09,5745601.0
IN,2022-09-13,5750292.0
IN,2022-09-14,5981485.0
IN,2022-09-21,6088721.0
IN,2022-09-23,5768266.0
IN,2022-10-01,5981248.0
IN,2022-10-10,5970932.0
IN,2022-10-15,6057650.0
IN,2022-10-16,6044101.0
IN,2022-10-21,5948268.0
IN,2022-10-23,6363675.0
IN,2022-10-25,6332688.0
IN,2022-10-28,6219100.0
IN,2022-10-30,5952483.0
IN,2022-11-06,6901389.0
IN,2022-11-07,6837624.0
IN,2022-11-08,6848285.0
IN,2022-11-09,6318246.0
IN,2022-11-10,6403607.0
IN,2022-11-11,6488335.0
IN,2022-11-12,6479434.0
IN,2022-11-13,6464008.0
IN,2022-11-14,7565580.0
IN,2022-11-17,7430794.0
IN,2022-11-19,8016561.0
IN,2022-11-21,8075276.0
IN,2022-11-22,7743986.0
IN,2022-11-24,7170169.0
IN,2022-11-29,9043920.0
IN,2022-12-08,9243211.0
IN,2022-12-09,9039058.0
IN,2022-12-12,9185945.0
IN,2022-12-16,8927024.0
IN,2022-12-17,8836296.0
IN,2022-12-18,8991705.0
IN,2022-12-19,8851609.0
IN,2022-12-21,8825857.0
IN,2022-12-26,8702466.0
IN,2022-12-28,8859881.0
IN,2022-12-31,8791015.0
IN,2023-01-05,8254436.0
IN,2023-01-06,8319685.0
IN,2023-01-14,8382930.0
IN,2023-01-15,8463263.0
IN,2023-01-20,7520704.0
IN,2023-01-24,7251112.0
IN,2023-01-25,7222362.0
IN,2023-01-26,7452717.0
IN,2023-01-27,7405170.0
IN,2023-01-28,7270856.0
IN,2023-01-29,7410892.0
IN,2023-02-02,7456803.0
IN,2023-02-03,6294491.0
IN,2023-02-05,6770635.0
IN,2023-02-06,6369199.0
IN,2023-02-07,6643754.0
IN,2023-02-09,6471985.0
IN,2023-02-13,6296399.0
IN,2023-02-14,4379034.0
IN,2023-02-15,4324709.0
IN,2023-02-17,4733294.0
IN,2023-02-18,4618212.0
IN,2023-02-24,4463091.0
IN,2023-02-28,4591319.0
IN,2023-03-02,4589854.0
IN,2023-03-06,4880948.0
IN,2023-03-07,4947420.0
IN,2023-03-09,5238404.0
IN,2023-03-11,5258717.0
IN,2023-03-12,5256149.0
IN,2023-03-13,5171172.0
IN,2023-03-14,5355779.0
IN,2023-03-16,5319231.0
IN,2023-03-17,5263433.0
IN,2023-03-19,5375980.0
IN,2023-03-20,5217894.0
IN,2023-03-21,5265199.0
IN,2023-03-26,5080673.0
IN,2023-03-27,5217480.0
IN,2023-03-28,5344528.0
IN,2023-03-30,5194032.0
IN,2023-03-31,5128595.0
IN,2023-04-04,5145317.0
IN,2023-04-05,4706259.0
IN,2023-04-10,4416763.0
IN,2023-04-14,4123272.0
IN,2023-04-16,4177504.0
IN,2023-04-19,4120734.0
IN,2023-04-23,4004396.0
IN,2023-04-25,3969837.0
IN,2023-04-29,3590583.0
IN,2023-04-30,3689878.0
IN,2023-05-01,4990551.0
IN,2023-05-02,4890065.0
IN,2023-05-04,4695610.0
IN,2023-05-11,4555861.0
IN,2023-05-15,4518954.0
IN,2023-05-16,4241647.0
IN,2023-05-19,4328681.0
IN,2023-05-21,4378927.0
IN,2023-05-22,4445747.0
IN,2023-05-23,4342014.0
IN,2023-05-25,4359627.0
IN,2023-05-26,5051316.0
IN,2023-05-27,5608270.0
IN,2023-05-28,5444335.0
IN,2023-05-29,5374889.0
IN,2023-05-30,5371856.0
IN,2023-05-31,5400520.0
IN,2023-06-01,5369637.0
IN,2023-06-04,5347455.0
IN,2023-06-07,5384919.0
IN,2023-06-08,6097702.0
IN,2023-06-11,6092218.0
IN,2023-06-15,6442583.0
IN,2023-06-16,6484832.0
IN,2023-06-18,6660358.0
IN,2023-06-23,6888411.0
